date,close,high,low,open,volume
2026-06-03,285.04998779296875,286.0,280.3500061035156,282.0,13002063
2026-06-04,284.6000061035156,286.04998779296875,280.0,280.0,16292818
2026-06-05,285.6499938964844,286.54998779296875,283.0,284.0,6955072
2026-06-08,290.29998779296875,292.1000061035156,282.6000061035156,283.0,8748933
2026-06-09,285.70001220703125,293.04998779296875,284.75,292.8999938964844,7973130
2026-06-10,287.20001220703125,289.5,284.04998779296875,285.0,8330040
2026-06-11,286.6499938964844,290.45001220703125,286.0,289.25,12064071
2026-06-12,284.79998779296875,288.8999938964844,282.70001220703125,288.8999938964844,5478294
2026-06-15,285.70001220703125,290.0,284.04998779296875,290.0,9319070
2026-06-16,285.1499938964844,286.3999938964844,282.8500061035156,286.1000061035156,8146761
2026-06-17,286.3500061035156,286.6499938964844,283.25,286.20001220703125,6008101
2026-06-18,288.70001220703125,289.45001220703125,283.29998779296875,286.3500061035156,8381654
2026-06-19,292.25,292.8999938964844,287.6499938964844,288.95001220703125,10295261
2026-06-22,289.75,292.8500061035156,288.79998779296875,289.0,11678414
2026-06-23,291.95001220703125,293.04998779296875,289.6000061035156,290.45001220703125,12328516
2026-06-24,290.8999938964844,295.25,288.75,293.0,10221176
2026-06-25,283.8999938964844,291.5,283.04998779296875,290.70001220703125,16305770
2026-06-26,283.8999938964844,283.8999938964844,283.8999938964844,283.8999938964844,0
2026-06-29,286.25,287.6499938964844,283.5,287.0,16957025
2026-06-30,286.29998779296875,288.8999938964844,284.45001220703125,287.20001220703125,11985195
2026-07-01,287.54998779296875,288.3500061035156,285.6499938964844,287.79998779296875,8147424
2026-07-02,288.20001220703125,289.3999938964844,284.20001220703125,287.54998779296875,6456861
2026-07-03,287.8500061035156,292.0,287.1000061035156,288.5,10260404
2026-07-06,285.3999938964844,287.95001220703125,284.70001220703125,287.20001220703125,7799856
2026-07-07,284.3500061035156,287.3500061035156,283.3500061035156,285.3500061035156,7251465
2026-07-08,279.70001220703125,285.3999938964844,279.20001220703125,282.8999938964844,7306244
2026-07-09,281.3500061035156,283.95001220703125,280.0,280.0,6800579
2026-07-10,283.1000061035156,283.79998779296875,281.3500061035156,283.1000061035156,6812700
2026-07-13,286.0,286.45001220703125,281.6499938964844,282.79998779296875,8083023
2026-07-14,286.1499938964844,286.95001220703125,282.29998779296875,282.3500061035156,7596298
2026-07-15,280.70001220703125,286.79998779296875,278.8999938964844,285.8999938964844,9907688
2026-07-16,280.75,284.3999938964844,280.0,280.3999938964844,7143529
2026-07-17,283.54998779296875,284.3500061035156,279.6499938964844,280.75,10985155
2026-07-20,288.70001220703125,289.54998779296875,283.3500061035156,284.70001220703125,11380170
2026-07-21,286.70001220703125,290.3999938964844,284.45001220703125,289.0,7517060
2026-07-22,289.29998779296875,289.75,284.3999938964844,285.6499938964844,4595987
2026-07-23,289.79998779296875,290.95001220703125,287.0,287.29998779296875,7407258
2026-07-24,288.20001220703125,290.04998779296875,286.3999938964844,286.5,8474555
2026-07-27,288.8500061035156,290.54998779296875,286.54998779296875,288.29998779296875,12143388
2026-07-28,285.29998779296875,288.0,283.1000061035156,287.29998779296875,7118852
2026-07-29,282.8500061035156,284.75,281.04998779296875,284.0,12375693
2026-07-30,285.70001220703125,287.1000061035156,283.0,283.3999938964844,7903593
2026-07-31,284.25,287.3999938964844,283.0,286.29998779296875,7804310
2026-08-03,287.0,287.0,283.8999938964844,285.0,8749092
2026-08-04,283.3999938964844,294.1000061035156,281.70001220703125,294.1000061035156,7656558
2026-08-05,281.75,285.20001220703125,281.25,284.0,7540781
